,8/13/2021 3:28:00,,2D Artist,,UK,,South East,,"London to start, but WFH now",,"30,000.00",,GBP,,"$36,128.85",,1-10,,2-5,,,,Genderfluid,,Yes,,"Diagnosed autistic, but no formal accomodations required.",,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Flexible Work Hours, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.), Paternity Leave, Sick Leave, Work From Home, Adoption Leave",,Yes,,Yes,,No,,,,,
,8/13/2021 3:29:47,,Lead QA,,United Kingdom,,,,,,"26,300.00",,GBP,,"$31,672.96",,251-1000,,2-5,,,,Female,,Yes,,No,,White (Original Peoples of Eastern Europe ),,"Dental Insurance, Flexible Work Hours, Maternity Leave, Paid Leave, Paternity Leave, Sick Leave, Transit Support, Work From Home",,Yes,,Yes,,Yes,,,,,
,8/13/2021 3:30:12,,Lead Programmer,,United Kingdom,,West Midlands,,Birmingham,,"42,500.00",,GBP,,"$51,182.54",,1-10,,16+,,,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Life Insurance, Retirement Savings Plan (RRSP, 401(k), etc.), Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Work From Home",,Yes,,Yes,,Yes,,,,,
,8/13/2021 3:30:42,,Senior Game Designer,,United Kingdom,,,,Glasgow,,"35,000.00",,GBP,,"$42,150.33",,11-50,,6-10,,,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Flexible Work Hours, Maternity Leave, Paid Leave, Paternity Leave, Sick Leave, Work From Home",,No,,No,,No,,,,,
,8/13/2021 3:31:23,,Game developer,,UK,,,,London,,"40,000.00",,GBP,,"$48,171.80",,51-250,,2-5,,20.51,,Non binary ,,Yes,,Yes,,White (Original Peoples of Eastern Europe ),,"Flexible Work Hours, Health Insurance (Medical), Life Insurance, Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Stock Options, Work From Home",,No,,No,,No,,,,,
,8/13/2021 3:31:46,,Junior Community Manager,,England,,Hertfordshire,,London,,"19,000.00",,GBP,,"$22,881.61",,11-50,,0-1,,,,Non-Binary,,Yes,,No,,White (Original Peoples of Eastern Europe ),,"Paid Leave, Sick Leave, Work From Home",,No,,No,,No,,,,Don't stay in a job where they don't treat you like you're worth everything you are.,
,8/13/2021 3:32:11,,Senior UI/UX Designer,,United Kingdom,,London,,London,,"55,000.00",,GBP,,"$66,236.23",,51-250,,6-10,,26,,Female,,Yes,,No,,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",,"Flexible Work Hours, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Work From Home",,Yes,,No,,No,,,,,
,8/13/2021 3:35:23,,Head of Games Services,,UK,,,,,,"45,000.00",,GBP,,"$54,193.28",,11-50,,16+,,100,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Flexible Work Hours, Health Insurance (Medical), Life Insurance, Retirement Savings Plan (RRSP, 401(k), etc.), Paid Leave, Paternity Leave, Sick Leave, Work From Home",,Yes,,Yes,,Yes,,,,,
,8/13/2021 3:36:30,,Customer support specialist,,Sweden,,Stockholm,,Stockholm,,"31,200.00",,EUR,,"$33,071.53",,251-1000,,2-5,,16,,Female,,Yes,,Yes,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Maternity Leave, Paid Leave, Sick Leave, Work From Home",,No,,No,,No,,,,,
,8/13/2021 3:37:50,,Graduate Designer,,UK,,,,Cambridge,,"22,050.00",,GBP,,"$26,554.70",,251-1000,,2-5,,,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Life Insurance, Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Stock Options, Work From Home",,No,,Yes,,No,,,,,
,8/13/2021 3:38:54,,Senior Game Designer,,Germany,,Lower Saxony,,,,"55,000.00",,EUR,,"$58,299.18",,51-250,,6-10,,,,Male,,No,,No,,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",,"Health Insurance (Medical), Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Work From Home",,No,,Yes,,Yes,,,,"Ask for more and share your pay with your peers. Also, maintain friendships everywhere.",
,8/13/2021 3:39:38,,Junior Render Engineer,,United Kingdom,,,,London,,"38,000.00",,GBP,,"$45,763.21",,251-1000,,2-5,,,,Female,,Yes,,No,,White (Original Peoples of Eastern Europe ),,"Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Paid Leave, Sick Leave, Work From Home",,Yes,,Yes,,No,,,,Always ask for a higher salary! You're worth it,
,8/13/2021 3:43:42,,Development Director,,Sweden,,Stockholm,,,,"660,000.00",,SEK,,"$63,070.64",,1000+,,6-10,,,,Female,,Yes,,No,,Black (Original Peoples of Africa and the Caribbean),,"Bonus Structure (project based, profit sharing, etc.), Flexible Work Hours, Health Insurance (Medical), Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.), Paid Leave, Paternity Leave, Sick Leave, Stock Options, Vision Insurance, Work From Home",,Yes,,Yes,,Yes,,,,,
,8/13/2021 3:43:47,,Senior Level Designer,,United Kingdom,,Nottinghamshire,,Nottingham,,"35,700.00",,GBP,,"$42,993.33",,51-250,,6-10,,,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Flexible Work Hours, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Work From Home",,Yes,,Yes,,No,,,,"I was consistently underpaid in AAA, and finally feel fairly paid in indie. Go figure.",
,8/13/2021 3:49:49,,Game Designer,,Germany,,,,,,"33,600.00",,EUR,,"$35,615.50",,11-50,,6-10,,300,,Cis Male,,Yes,,No,,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent), White (Original Peoples of Eastern Europe )",,"Bonus Structure (project based, profit sharing, etc.), Flexible Work Hours, Health Insurance (Medical), Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Stock Options, Transit Support, Work From Home",,No,,Yes,,No,,,,,
,8/13/2021 3:52:50,,Senior Game Designer,,United Kingdom,,,,London,,"60,000.00",,GBP,,"$72,257.70",,51-250,,11-15,,,,Female,,Yes,,No,,White (Original Peoples of Eastern Europe ),,"Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Work From Home",,Yes,,Yes,,No,,,,,
,8/13/2021 3:53:57,,Localisation Lead,,England,,,,,,"37,400.00",,GBP,,"$45,040.63",,251-1000,,6-10,,,,Female,,Yes,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paternity Leave, Sick Leave, Work From Home",,Yes,,Yes,,Yes,,,,,
,8/13/2021 3:58:41,,Senior Narrative Designer,,UK,,,,,,"45,000.00",,GBP,,"$54,193.28",,251-1000,,2-5,,,,Female,,Yes,,Yes,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.), Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Sick Leave, Work From Home",,No,,Yes,,No,,,,,
,8/13/2021 3:59:00,,Senior Programmer,,United Kingdom,,North West,,Manchester,,"60,000.00",,GBP,,"$72,257.70",,1000+,,6-10,,,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Flexible Work Hours, Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.), Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Sick Leave, Stock Options, Work From Home",,Yes,,Yes,,No,,,,"Personal projects are typically more important than higher education to enter the industry. Programmers: an active Github looks good. Companies like to put unenforceable terms in your contract, know your rights.",
,8/13/2021 4:02:16,,Developer,,England,,West Midlands,,Burton upon Trent,,"30,000.00",,GBP,,"$36,128.85",,1000+,,2-5,,,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Flexible Work Hours, Paid Leave, Sick Leave, Work From Home",,No,,No,,No,,,,,
,8/13/2021 4:08:06,,Game Designer,,UK,,,,,,"45,000.00",,GBP,,"$54,193.28",,11-50,,6-10,,,,Female,,Yes,,"No, but technically am disabled",,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.), Paid Leave, Paternity Leave, Sick Leave, Stock Options, Vision Insurance, Work From Home",,No,,Yes,,Yes,,,,,
,8/13/2021 4:10:11,,3d animator ,,USA,,California,,,,"29,000.00",,USD,,"$29,000.00",,11-50,,0-1,,14,,female,,No,,mental health issues but not disabled really,,White (Original Peoples of Eastern Europe ),,"Paid Leave, Sick Leave, Stock Options, Work From Home",,No,,No,,No,,,,i wish you luck :(,
,8/13/2021 4:16:07,,Senior 3D Artist,,United Kingdom ,,Hampshire,,,,"35,000.00",,GBP,,"$42,150.33",,11-50,,11-15,,,,Female ,,No,,No,,White (Original Peoples of Eastern Europe ),,"Flexible Work Hours, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Work From Home",,Yes,,Yes,,No,,,,,
,8/13/2021 4:22:27,,Marketing and Community Manager,,United Kingdom,,Bristol,,Bristol,,"32,600.00",,GBP,,"$39,260.02",,11-50,,6-10,,,,Female,,Yes,,No,,White (Original Peoples of Eastern Europe ),,"Flexible Work Hours, Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Sick Leave, Work From Home",,Yes,,Yes,,Yes,,,,,
,8/13/2021 4:27:53,,Project Planner,,England,,,,Sheffield,,"23,000.00",,GBP,,"$27,698.79",,251-1000,,0-1,,,,Male,,No,,No,,"Black (Original Peoples of Africa and the Caribbean), Middle Eastern (Original Peoples of Egypt, Iran, Turkey, and other transcontinental regions)",,"Bonus Structure (project based, profit sharing, etc.), Flexible Work Hours",,No,,No,,No,,"Many years of experience outside the games industry, but was my first role in game dev.",,,
,8/13/2021 4:30:13,,Junior Games Programmer,,United Kingdom,,London,,London,,"36,000.00",,GBP,,"$43,354.62",,11-50,,2-5,,,,Female,,Yes,,No,,Mixed Chinese/White,,"Flexible Work Hours, Health Insurance (Medical), Life Insurance, Maternity Leave, Paid Leave, Sick Leave, Work From Home",,,,,,No,,,,,
,8/13/2021 4:34:47,,Head of Paid Media,,UK,,,,London,,"50,000.00",,GBP,,"$60,214.75",,51-250,,2-5,,24,,Male,,Yes,,No,,White (Original Peoples of Eastern Europe ),,"Flexible Work Hours, Paid Leave, Sick Leave, Work From Home",,Yes,,Yes,,No,,,,,
,8/13/2021 4:38:34,,Programmer,,Netherlands,,,,,,"25,200.00",,EUR,,"$26,711.62",,1-10,,2-5,,10,,Female,,Yes,,No,,White (Original Peoples of Eastern Europe ),,"Flexible Work Hours, Work From Home",,No,,Yes,,No,,,,,
,8/13/2021 4:41:53,,Junior Environment Artist,,United Kingdom,,,,,,"25,000.00",,GBP,,"$30,107.38",,51-250,,0-1,,,,Male ,,No,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Work From Home",,Yes,,Yes,,No,,,,,
,8/13/2021 4:52:14,,Software Engineer,,United Kingdom,,Buckinghamshire,,Milton Keynes,,"49,000.00",,GBP,,"$59,010.46",,11-50,,6-10,,,,Male,,Yes,,No,,White (Original Peoples of Eastern Europe ),,"Health Insurance (Medical), Paid Leave, Sick Leave, Work From Home",,No,,Yes,,No,,,,,
,8/13/2021 4:54:42,,Game Producer,,Germany,,Berlin,,Berlin,,"42,000.00",,EUR,,"$44,519.37",,51-250,,2-5,,,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Health Insurance (Medical), Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Transit Support, Work From Home",,No,,Yes,,Yes,,,,,
,8/13/2021 4:55:52,,Lead UX/UI Designer,,United Kingdom,,,,London,,"61,500.00",,GBP,,"$74,064.14",,251-1000,,6-10,,,,Female,,Yes,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paternity Leave, Sick Leave",,Yes,,Yes,,Yes,,,,,
,8/13/2021 4:55:55,,Automation Engineer,,UK,,,,,,"30,000.00",,GBP,,"$36,128.85",,251-1000,,2-5,,,,Male,,Yes,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Paid Leave, Paternity Leave, Sick Leave",,No,,,,No,,,,,
,8/13/2021 4:58:32,,Head of UI/UX,,UK,,,,London,,"80,000.00",,GBP,,"$96,343.60",,51-250,,6-10,,,,Female,,Yes,,No,,White (Original Peoples of Eastern Europe ),,"Flexible Work Hours, Health Insurance (Medical), Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.), Paid Leave, Sick Leave, Stock Options, Work From Home",,Yes,,Yes,,Yes,,,,Approach salary negotiations with the confidence of a mediocre white man.,
,8/13/2021 4:59:17,,Associate Producer,,United Kingdom,,Warwickshire,,Leamington Spa,,"37,050.00",,GBP,,"$44,619.13",,251-1000,,6-10,,,,Female,,Yes,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Flexible Work Hours, Health Insurance (Medical), Paid Leave, Paternity Leave, Sick Leave, Stock Options, Work From Home",,Yes,,Yes,,No,,,,,
,8/13/2021 5:00:27,,Level Designer,,Sweden,,,,Stockholm,,"384,000.00",,SEK,,"$36,695.64",,251-1000,,2-5,,,,Female,,No,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Flexible Work Hours, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.), Paid Leave, Paternity Leave, Sick Leave, Gym card, terminal glasses",,No,,Yes,,No,,,,,
,8/13/2021 5:04:05,,VFX Artist,,England,,Greater London,,London,,"38,000.00",,GBP,,"$45,763.21",,251-1000,,2-5,,,,Male,,No,,Mental Health,,Mixed Black/White,,"Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Life Insurance, Paid Leave, Sick Leave, Work From Home",,Yes,,Yes,,No,,,,"No matter how happy you are with your job right now, put away some ""f**k you I'm worth more than this"" savings from your pay check every month (if you can),  just in case you need to bounce.",
,8/13/2021 5:08:42,,Lead Game Designer,,UK,,Bromley,,London,,"55,000.00",,GBP,,"$66,236.23",,251-1000,,11-15,,,,Male,,Yes,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.), Paid Leave, Paternity Leave, Sick Leave, Vision Insurance, Work From Home",,Yes,,Yes,,Yes,,,,,
,8/13/2021 5:09:55,,Community Manager,,United Kingdom,,England,,London,,"34,000.00",,GBP,,"$40,946.03",,11-50,,6-10,,,,Non-binary,,Yes,,Yes,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Flexible Work Hours, Health Insurance (Medical), Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Work From Home",,No,,No,,No,,,,,
,8/13/2021 5:10:37,,Community manager,,United Kingdom,,Nottinghamshire,,Nottingham,,"35,000.00",,GBP,,"$42,150.33",,11-50,,6-10,,,,Non-binary,,Yes,,No,,White (Original Peoples of Eastern Europe ),,"Health Insurance (Medical), Retirement Savings Plan (RRSP, 401(k), etc.), Paid Leave, Sick Leave, Stock Options, Work From Home",,No,,Yes,,No,,,,Don't give up on your personal goals and ethics 💕,
,8/13/2021 5:10:56,,Producer,,UK,,England,,Nottingham,,"28,000.00",,GBP,,"$33,720.26",,51-250,,0-1,,11.9,,Male,,Yes,,No,,white British,,"Bonus Structure (project based, profit sharing, etc.), Flexible Work Hours, Life Insurance, Paid Leave, Paternity Leave, Sick Leave, Stock Options, Work From Home",,No,,No,,No,,,,,
,8/13/2021 5:12:38,,UX Designer / User Researcher,,UK,,,,London,,"33,000.00",,GBP,,"$39,741.74",,11-50,,2-5,,,,Female,,Yes,,No,,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",,"Flexible Work Hours, Retirement Savings Plan (RRSP, 401(k), etc.), Paid Leave, Paternity Leave, Sick Leave, Stock Options, Work From Home",,No,,No,,No,,,,,
,8/13/2021 5:13:25,,Software Engineer,,UK,,East Midlands,,Nottingham,,"42,630.00",,GBP,,"$51,339.10",,251-1000,,2-5,,,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Flexible Work Hours, Health Insurance (Medical), Life Insurance, Maternity Leave, Paid Leave, Paternity Leave, Sick Leave, Stock Options, Vision Insurance, Work From Home",,No,,No,,No,,,,,
